,Unnamed: 0.1,Unnamed: 0,titulo,subtitulo,primer_parrafo,seccion,all_text
27,27.0,27.0,Ocho de cada diez residentes de la ciudad de Buenos Aires sufrió alguna afección auditiva  ,La contaminación acústica es un serio problema en las grandes urbes,"Al menos ocho de cada 10 personas que residen en la Ciudad de Buenos Aires refieren haber padecido algún efecto adverso a causa del ruido, y otros ocho de cada 10 afirman haber tenido que interrumpir alguna actividad diaria por ruidos molestos, según aseguró la jefa del sector de Audiología del Hospital de Clínicas, Mirta Sterin, quien indicó se trata de una problemática común a las grandes urbes.“El ruido es un contaminante ambiental que se convierte en un factor de riesgo para la salud auditiva. El impacto negativo que el ruido tenga en nuestra audición depende de la combinación de tres factores: duración, frecuencia e intensidad del estímulo. De aquí el impacto del ruido ambiental presente en las grandes ciudades, ya que como ciudadanos estamos expuestos a altas intensidades de ruido durante tiempos muy prolongados”, explicó Sterin en un comunicado difundido por el Clínicas.Según la OMS, el ruido es altamente perjudicial y es el factor ambiental que provoca más alteraciones en la salud después de la contaminación atmosférica.Entre los principales problemas que conlleva se incluyen los relacionados a la pérdida de audición (sensación de “oído ocupado o tapado”, zumbidos y disminución de la sensibilidad auditiva), factores psicológicos (estrés, ansiedad, irritabilidad y depresión) y fisiológicos (alteración de la frecuencia cardíaca y respiratoria, afectaciones de sueños y partos prematuros).Según informó el centro de salud, la encuesta --que fue realizada por la Fundación Ciudad-- también arrojó que el ruido impacta en la calidad de vida general (84%), en el humor y el estado de ánimo (87%) y en la salud física (73%) de las personas.Además, la contaminación sonora está entre los cinco principales problemas mencionados por las personas que residen en la ciudad y la opinión mayoritaria es que se trata de un problema en aumento.En cuanto al resto del país, Sterin señaló: “Si bien es evidente que la Ciudad de Buenos Aires se destaca entre las demás, no hay estadísticas concretas sobre el nivel de ruido existente en otras partes de Argentina"".No obstante, aclaró que ""sí se establece una relación entre el alto componente de ruido y la urbanización, por lo que podríamos pensar que siguiendo a la Ciudad de Buenos Aires se encuentran las demás ciudades con alta tasa poblacional y su consiguiente desarrollo urbano”.La especialista precisó que “la OMS recomienda que los niveles de ruido durante el día no excedan los 55 decibeles y un valor máximo nocturno de 40 decibeles, mientras que el mapa de ruido de la Ciudad de Buenos Aires evidencia que amplias zonas de la capital portan un nivel de ruido mayor a 75 decibeles"".Y añadió que ""debemos informarnos, cumplir y hacer cumplir las normas vigentes como la Ley de Control de la contaminación acústica (Ley 1540), y fomentar políticas educativas que promuevan conciencia social sobre las verdaderas consecuencias, muchas veces irreversibles, que genera la exposición al ruido”.De manera individual, la especialista instó a ""estar atentos al uso de dispositivos de audio, como los auriculares (cualquiera que sean) y teléfonos, sobre todo cuando estos se usan en ambientes ruidosos"". “Solemos usar auriculares o hablar por teléfono caminando por la ciudad e intentando tapar el ruido ambiente con el sonido del dispositivo, pasando inadvertido el daño que le podemos causar a nuestra audición con las altas intensidades”, explicó.Respecto a cuándo se debería hacer una consulta, la profesional indicó que lo ideal es asistir a un servicio de otorrinolaringología de forma periódica para monitorear el estado de nuestro sistema auditivo y así prevenir o detectar tempranamente cualquier alteración.“Por otro lado, es conveniente realizar una consulta cuanto antes en el caso de detectar alguno de los síntomas antes mencionados. Entre ellos se destacan el zumbido en los oídos y la disminución en la inteligibilidad del habla en ambientes adversos. La discriminación auditiva es la primera en afectarse cuando nos exponemos al ruido, ya que las frecuencias agudas --con mayor influencia en la discriminación-- son las que reciben el mayor impacto”, concluyó.",Sociedad,"Ocho de cada diez residentes de la ciudad de Buenos Aires sufrió alguna afección auditiva   La contaminación acústica es un serio problema en las grandes urbes Al menos ocho de cada 10 personas que residen en la Ciudad de Buenos Aires refieren haber padecido algún efecto adverso a causa del ruido, y otros ocho de cada 10 afirman haber tenido que interrumpir alguna actividad diaria por ruidos molestos, según aseguró la jefa del sector de Audiología del Hospital de Clínicas, Mirta Sterin, quien indicó se trata de una problemática común a las grandes urbes.“El ruido es un contaminante ambiental que se convierte en un factor de riesgo para la salud auditiva. El impacto negativo que el ruido tenga en nuestra audición depende de la combinación de tres factores: duración, frecuencia e intensidad del estímulo. De aquí el impacto del ruido ambiental presente en las grandes ciudades, ya que como ciudadanos estamos expuestos a altas intensidades de ruido durante tiempos muy prolongados”, explicó Sterin en un comunicado difundido por el Clínicas.Según la OMS, el ruido es altamente perjudicial y es el factor ambiental que provoca más alteraciones en la salud después de la contaminación atmosférica.Entre los principales problemas que conlleva se incluyen los relacionados a la pérdida de audición (sensación de “oído ocupado o tapado”, zumbidos y disminución de la sensibilidad auditiva), factores psicológicos (estrés, ansiedad, irritabilidad y depresión) y fisiológicos (alteración de la frecuencia cardíaca y respiratoria, afectaciones de sueños y partos prematuros).Según informó el centro de salud, la encuesta --que fue realizada por la Fundación Ciudad-- también arrojó que el ruido impacta en la calidad de vida general (84%), en el humor y el estado de ánimo (87%) y en la salud física (73%) de las personas.Además, la contaminación sonora está entre los cinco principales problemas mencionados por las personas que residen en la ciudad y la opinión mayoritaria es que se trata de un problema en aumento.En cuanto al resto del país, Sterin señaló: “Si bien es evidente que la Ciudad de Buenos Aires se destaca entre las demás, no hay estadísticas concretas sobre el nivel de ruido existente en otras partes de Argentina"".No obstante, aclaró que ""sí se establece una relación entre el alto componente de ruido y la urbanización, por lo que podríamos pensar que siguiendo a la Ciudad de Buenos Aires se encuentran las demás ciudades con alta tasa poblacional y su consiguiente desarrollo urbano”.La especialista precisó que “la OMS recomienda que los niveles de ruido durante el día no excedan los 55 decibeles y un valor máximo nocturno de 40 decibeles, mientras que el mapa de ruido de la Ciudad de Buenos Aires evidencia que amplias zonas de la capital portan un nivel de ruido mayor a 75 decibeles"".Y añadió que ""debemos informarnos, cumplir y hacer cumplir las normas vigentes como la Ley de Control de la contaminación acústica (Ley 1540), y fomentar políticas educativas que promuevan conciencia social sobre las verdaderas consecuencias, muchas veces irreversibles, que genera la exposición al ruido”.De manera individual, la especialista instó a ""estar atentos al uso de dispositivos de audio, como los auriculares (cualquiera que sean) y teléfonos, sobre todo cuando estos se usan en ambientes ruidosos"". “Solemos usar auriculares o hablar por teléfono caminando por la ciudad e intentando tapar el ruido ambiente con el sonido del dispositivo, pasando inadvertido el daño que le podemos causar a nuestra audición con las altas intensidades”, explicó.Respecto a cuándo se debería hacer una consulta, la profesional indicó que lo ideal es asistir a un servicio de otorrinolaringología de forma periódica para monitorear el estado de nuestro sistema auditivo y así prevenir o detectar tempranamente cualquier alteración.“Por otro lado, es conveniente realizar una consulta cuanto antes en el caso de detectar alguno de los síntomas antes mencionados. Entre ellos se destacan el zumbido en los oídos y la disminución en la inteligibilidad del habla en ambientes adversos. La discriminación auditiva es la primera en afectarse cuando nos exponemos al ruido, ya que las frecuencias agudas --con mayor influencia en la discriminación-- son las que reciben el mayor impacto”, concluyó."
28,28.0,28.0,El censo reportó casi 3 mil personas que duermen en la vía pública y 273.883 en viviendas colectivas,Los que viven en la Argentina sin tener un hogar,A partir de los datos provisorios del Censo realizado el año pasado se puso en evidencia que hay 2.962 personas que duermen en la vía pública y unas 273.883 que se encuentran en paradores o refugios. Esta es la primera vez que se realizó un operativo específico para contabilizar a las personas que no viven en una vivienda particular. ,Sociedad,El censo reportó casi 3 mil personas que duermen en la vía pública y 273.883 en viviendas colectivas Los que viven en la Argentina sin tener un hogar A partir de los datos provisorios del Censo realizado el año pasado se puso en evidencia que hay 2.962 personas que duermen en la vía pública y unas 273.883 que se encuentran en paradores o refugios. Esta es la primera vez que se realizó un operativo específico para contabilizar a las personas que no viven en una vivienda particular. 
29,29.0,29.0,"La menstruación, sus tabúes, y un debate sobre la viralización de una mancha roja","La campaña de una marca de tampones en la televisión, con beneficios sociales y marquetineros","La viralización de la mancha roja en el pantalón blanco, inmaculado, de la modelo e influencer Sofía “Jujuy” Jiménez --que se vio este martes en el magazine que conduce Georgina Barbarossa por Telefé— abrió en la pantalla chica y en redes sociales una conversación sobre la menstruación y sus tabúes, un tema que los feminismos vienen impulsando en el país en la agenda política y mediática hace varios años. El episodio que se mostró como un “percance” al aire resultó una actuación como parte de “una campaña de concientización” (¿o marketing?) de la marca de tampones y toallitas íntimas Kotex, tal como habían advertido algunas voces desde un principio en Twitter, teniendo en cuenta el antecedente de Perú, donde meses atrás la cantante y actriz Amy Gutiérrez había protagonizado una escena similar a la de Jujuy. La pregunta que queda latente es: ¿A quién le sirve este tipo de campaña?",Sociedad,"La menstruación, sus tabúes, y un debate sobre la viralización de una mancha roja La campaña de una marca de tampones en la televisión, con beneficios sociales y marquetineros La viralización de la mancha roja en el pantalón blanco, inmaculado, de la modelo e influencer Sofía “Jujuy” Jiménez --que se vio este martes en el magazine que conduce Georgina Barbarossa por Telefé— abrió en la pantalla chica y en redes sociales una conversación sobre la menstruación y sus tabúes, un tema que los feminismos vienen impulsando en el país en la agenda política y mediática hace varios años. El episodio que se mostró como un “percance” al aire resultó una actuación como parte de “una campaña de concientización” (¿o marketing?) de la marca de tampones y toallitas íntimas Kotex, tal como habían advertido algunas voces desde un principio en Twitter, teniendo en cuenta el antecedente de Perú, donde meses atrás la cantante y actriz Amy Gutiérrez había protagonizado una escena similar a la de Jujuy. La pregunta que queda latente es: ¿A quién le sirve este tipo de campaña?"
30,30.0,30.0,"La marcha anual a lago Escondido no pudo pasar, frenada con piedras y gas pimienta",Otra columna avanza por caminos de montaña ,"Los organizadores de la Séptima Marcha por la Soberanía hacia el lago Escondido desde El Bolsón denunciaron que este miércoles nueve manifestantes y una fotoperiodista fueron interceptados violentamente por peones rurales que responderían al magnate británico Joe Lewis, luego de que intentaran ingresar por el Camino de Tacuifí al polémico lago Escondido. Hubo además dos manifestantes heridos a piedrazos. ",Sociedad,"La marcha anual a lago Escondido no pudo pasar, frenada con piedras y gas pimienta Otra columna avanza por caminos de montaña  Los organizadores de la Séptima Marcha por la Soberanía hacia el lago Escondido desde El Bolsón denunciaron que este miércoles nueve manifestantes y una fotoperiodista fueron interceptados violentamente por peones rurales que responderían al magnate británico Joe Lewis, luego de que intentaran ingresar por el Camino de Tacuifí al polémico lago Escondido. Hubo además dos manifestantes heridos a piedrazos. "
31,31.0,31.0,Brutalidad policial en Estados Unidos: efectivos asesinan a un hombre en silla de ruedas,Impactantes imágenes,"Anthony Lowe, un hombre de 36 años con doble amputación de sus piernas, fue asesinado por la Policía, de al menos ocho disparos, en Huntington Beach, California. La familia del joven reclama justicia y pide que se esclarezca lo ocurrido.",Sociedad,"Brutalidad policial en Estados Unidos: efectivos asesinan a un hombre en silla de ruedas Impactantes imágenes Anthony Lowe, un hombre de 36 años con doble amputación de sus piernas, fue asesinado por la Policía, de al menos ocho disparos, en Huntington Beach, California. La familia del joven reclama justicia y pide que se esclarezca lo ocurrido."
32,32.0,32.0,Corrió desnudo por Avenida del Libertador y terminó detenido,El insólito hecho ocurrió en el barrio porteño de Núñez,"Un hombre de 28 años causó este miércoles un revuelo en las calles de la ciudad de Buenos Aires, cuando fue visto corriendo desnudo en Avenida del Libertador, en el barrio de Núñez. La policía lo persiguió hasta detenerlo.",Sociedad,"Corrió desnudo por Avenida del Libertador y terminó detenido El insólito hecho ocurrió en el barrio porteño de Núñez Un hombre de 28 años causó este miércoles un revuelo en las calles de la ciudad de Buenos Aires, cuando fue visto corriendo desnudo en Avenida del Libertador, en el barrio de Núñez. La policía lo persiguió hasta detenerlo."
33,33.0,33.0,Violación grupal de Palermo: rechazaron la excarcelación de uno de los acusados ,El 28 de febrero se cumplirá un año del hecho,"Este martes le fue negada la prisión domiciliaria a Steven Alexis Cuzzoni, uno de los seis imputados de la violación grupal en el barrio Palermo ocurrida el pasado 28 de febrero de 2022. La Sala de Feria de la Cámara de Casación de la Ciudad de Buenos Aires ratificó la decisión que había efectuado en enero el  Tribunal Oral en lo Criminal y Correccional N°14, a cargo del juicio. ",Sociedad,"Violación grupal de Palermo: rechazaron la excarcelación de uno de los acusados  El 28 de febrero se cumplirá un año del hecho Este martes le fue negada la prisión domiciliaria a Steven Alexis Cuzzoni, uno de los seis imputados de la violación grupal en el barrio Palermo ocurrida el pasado 28 de febrero de 2022. La Sala de Feria de la Cámara de Casación de la Ciudad de Buenos Aires ratificó la decisión que había efectuado en enero el  Tribunal Oral en lo Criminal y Correccional N°14, a cargo del juicio. "
34,34.0,34.0,"Fotomultas en CABA: una por una, dónde están ubicadas las nuevas cámaras",El mapa completo en la Ciudad,"A partir de este miércoles 1° de febrero el Gobierno de la Ciudad de Buenos Aires comenzó a implementar las fotomultas con nuevas cámaras que filmarán de frente al conductor para controlar la falta de cinturón de seguridad, uso del celular y giros indebidos.",Sociedad,"Fotomultas en CABA: una por una, dónde están ubicadas las nuevas cámaras El mapa completo en la Ciudad A partir de este miércoles 1° de febrero el Gobierno de la Ciudad de Buenos Aires comenzó a implementar las fotomultas con nuevas cámaras que filmarán de frente al conductor para controlar la falta de cinturón de seguridad, uso del celular y giros indebidos."
35,35.0,35.0,Quiénes eran los argentinos que murieron en el micro que volcó en Brasil,En el accidente también fallecieron dos brasileños,"En las últimas horas se dio a conocer la identidad de los argentinos que fallecieron este martes en Brasil, cuando el micro en el que viajaban desde Florianópolis hacia Foz de Iguazú volcó y cayó en un barranco.",Sociedad,"Quiénes eran los argentinos que murieron en el micro que volcó en Brasil En el accidente también fallecieron dos brasileños En las últimas horas se dio a conocer la identidad de los argentinos que fallecieron este martes en Brasil, cuando el micro en el que viajaban desde Florianópolis hacia Foz de Iguazú volcó y cayó en un barranco."
36,36.0,36.0,Declaración jurada prepagas: cómo completar el formulario para pagar un aumento menor,Comienzan a regir los descuentos,"A partir de febrero, según estableció la Superintendencia de Servicios de Salud, los aumentos de las cuotas de las empresas de medicina prepaga tendrán un tope. Para acceder a este beneficio, los interesados completar un formulario online que estará habilitado hasta el 20 de cada mes. ",Sociedad,"Declaración jurada prepagas: cómo completar el formulario para pagar un aumento menor Comienzan a regir los descuentos A partir de febrero, según estableció la Superintendencia de Servicios de Salud, los aumentos de las cuotas de las empresas de medicina prepaga tendrán un tope. Para acceder a este beneficio, los interesados completar un formulario online que estará habilitado hasta el 20 de cada mes. "
37,37.0,37.0,"Tigre, Municipio comprometido en la lucha contra la violencia de género",nan,"El Municipio de Tigre está comprometido en la lucha contra la violencia de género. En pos de esa premisa, el intendente Julio Zamora promulgó diversas y efectivas políticas públicas que tienen como destinatarias a las mujeres y personas LGBTIQ+.Dentro de la Secretaría se encuentra la Dirección de Mujeres, Géneros y Diversidad que se caracteriza por brindar asistencia, contención, asesoramiento y acompañamiento a todas aquellas mujeres que han transitado una situación de violencia por razones de género y que de forma voluntaria deciden acercarse o tomar contacto.La Dirección cuenta con personal especializado que una vez tomado el primer contacto, contienen en situaciones de violencia pasadas o actuales, asesoran sobre medidas cautelares, gestionan ingreso a hogares para quienes requieren un resguardo temporal, ingresan a programas provinciales o nacionales para facilitar ingreso económico, incorporan a espacios y salidas de esparcimiento.Además, realizan la instalación de Alerta Tigre Género en sus dispositivos celulares para casos de riesgo medio, y se les hace entrega del dispositivo Dama en los casos de alto riesgo. Estos últimos tres dispositivos están coordinados con la Subsecretaría de Protección Ciudadana que es quien recibe las alertas para luego intervenir ante la solicitud de alguna usuaria.",Sociedad,"Tigre, Municipio comprometido en la lucha contra la violencia de género nan El Municipio de Tigre está comprometido en la lucha contra la violencia de género. En pos de esa premisa, el intendente Julio Zamora promulgó diversas y efectivas políticas públicas que tienen como destinatarias a las mujeres y personas LGBTIQ+.Dentro de la Secretaría se encuentra la Dirección de Mujeres, Géneros y Diversidad que se caracteriza por brindar asistencia, contención, asesoramiento y acompañamiento a todas aquellas mujeres que han transitado una situación de violencia por razones de género y que de forma voluntaria deciden acercarse o tomar contacto.La Dirección cuenta con personal especializado que una vez tomado el primer contacto, contienen en situaciones de violencia pasadas o actuales, asesoran sobre medidas cautelares, gestionan ingreso a hogares para quienes requieren un resguardo temporal, ingresan a programas provinciales o nacionales para facilitar ingreso económico, incorporan a espacios y salidas de esparcimiento.Además, realizan la instalación de Alerta Tigre Género en sus dispositivos celulares para casos de riesgo medio, y se les hace entrega del dispositivo Dama en los casos de alto riesgo. Estos últimos tres dispositivos están coordinados con la Subsecretaría de Protección Ciudadana que es quien recibe las alertas para luego intervenir ante la solicitud de alguna usuaria."
